,Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,overlap_fraction,distance_x,distance_y,distance_z,distance3d,distance_units
62,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,0.0,domain,1.0,1464.0,1464.0,23.803856302331585,19.21311475409836,24.33743169398907,18.704234972677597,19.15696986693658,24.23069385175862,19.037890771940084,14.087939723767198,28414.0,10675.350409836066,4812.0,0.613937032872078,0.6492239467849223,0.2928,micron^3,,,,,,
63,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,0.0,subdomain,2.0,219.0,219.0,10.205235472270834,18.621004566210047,32.74429223744292,14.246575342465754,18.585682955959875,32.76089963299898,14.251812124762044,,12423.0,7982.75799086758,5254.0,,,0.0438,micron^3,,,,,,
64,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,0.0,subdomain,3.0,843.0,843.0,19.57856428179235,19.23606168446026,20.64650059311981,19.755634638196916,19.17031350925931,21.069876551643684,19.889188286379934,,28197.0,10870.212336892053,4994.0,,,0.1686,micron^3,,,,,,
65,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,0.0,subdomain,4.0,402.0,402.0,13.457879272950514,19.487562189054728,27.497512437810947,18.927860696517413,19.342782971867116,27.209709767007993,19.157926604337597,,28414.0,11733.58208955224,4812.0,,,0.0804,micron^3,,,,,,
66,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,1.0,domain,1.0,1559.0,1559.0,26.330518019635818,17.054522129570238,31.052597819114816,27.491982039769084,17.053531706557816,31.332229907475742,27.51323379510015,14.386301716430589,11957.0,5217.292495189224,2621.0,0.5868600121467613,0.7402659069325735,0.3118,micron^3,,,,,,
67,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,1.0,subdomain,2.0,243.0,243.0,9.896639832915508,15.411522633744855,31.88065843621399,31.88477366255144,15.54754463786081,32.106555839681135,31.477090413424587,,11755.0,5331.658436213992,2667.0,,,0.048600000000000004,micron^3,,,,,,
68,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,1.0,subdomain,3.0,655.0,655.0,17.319385972444632,16.14961832061069,36.17557251908397,27.155725190839696,16.18588459919118,35.99806617258668,27.241202496302098,,11760.0,5355.830534351145,2631.0,,,0.131,micron^3,,,,,,
69,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,1.0,subdomain,4.0,500.0,500.0,12.283202008252852,18.742,27.14,25.836,18.750955694943233,27.19016721729927,25.92736340163094,,11957.0,5287.252,2621.0,,,0.1,micron^3,,,,,,
70,20190405_RI510_ESC_141a_141b_SIR_2C_ALN_THR_31.ome.tiff,,overlap,1.0,201.0,201.0,,19.432835820895523,24.72636815920398,23.850746268656717,,,,,,,,,,0.0402,micron^3,0.07122608079376329,0.3390137209264026,0.2840614422286849,0.26292977004734563,0.5145418057986691,micron
71,20200304_RI510_ESC_102b_102a_SIR_2C_ALN_THR_152.ome.tiff,0.0,domain,1.0,744.0,744.0,15.827647826853175,10.22983870967742,27.278225806451612,24.888440860215052,10.22007463736805,27.250209266885992,24.72277724324304,11.24237595552466,65535.0,27162.155913978495,12438.0,0.5601339987118089,0.7045454545454546,0.14880000000000002,micron^3,,,,,,
72,20200304_RI510_ESC_102b_102a_SIR_2C_ALN_THR_152.ome.tiff,0.0,subdomain,2.0,208.0,208.0,8.8886299493401,9.115384615384615,24.466346153846153,24.91826923076923,9.169832074769715,24.607973623361374,24.828178641359262,,65535.0,29100.634615384617,12438.0,,,0.041600000000000005,micron^3,,,,,,
73,20200304_RI510_ESC_102b_102a_SIR_2C_ALN_THR_152.ome.tiff,1.0,domain,1.0,752.0,752.0,14.577035753265465,9.045212765957446,29.80186170212766,30.5,9.062822846585616,29.94891698160592,30.575298828825073,11.282527639042765,40981.0,17759.60239361702,8195.0,0.7255453704383454,0.8218579234972677,0.1504,micron^3,,,,,,
74,20200304_RI510_ESC_102b_102a_SIR_2C_ALN_THR_152.ome.tiff,1.0,subdomain,2.0,245.0,245.0,10.910132871914739,8.824489795918367,33.38775510204081,30.195918367346938,8.796741462680592,33.25116587463774,30.39982927824377,,39983.0,18227.53469387755,8195.0,,,0.049,micron^3,,,,,,
